4859;12326153;Colletes succinctus;hedvábnice vøesová;Blanokøídlí;Hozák Rudolf;19650818;19650818;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4860;12326051;Passaloecus monilicornis;ševèík ploskorohı;Blanokøídlí;Mikát Miroslav;19910101;19911231;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;240;478;20101129
4861;12325879;Lestica subterranea;kutík podzemní;Blanokøídlí;Bogusch Petr;19990717;19990718;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;240;478;20101129
4862;12325871;Lestica subterranea;kutík podzemní;Blanokøídlí;Straka Jakub;19980701;19980701;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;240;478;20101129
4863;12325865;Lestica subterranea;kutík podzemní;Blanokøídlí;Prouza Jaroslav;19940612;19940612;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;240;478;20101129
4864;12325860;Gorytes quinquecinctus;zebøík pìtipruhı;Blanokøídlí;Bogusch Petr;19990717;19990718;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;240;478;20101129
4865;12325765;Crossocerus palmipes;kutík dlaòonohı;Blanokøídlí;Straka Jakub;19980701;19980701;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;CR;;;240;478;20101129
4866;12325730;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Prouza Jaroslav;20040731;20040731;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4867;12325713;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Bogusch Petr;20010806;20010806;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4868;12325682;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Bogusch Petr;19990717;19990718;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4869;12325670;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Straka Jakub;19990717;19990717;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4870;12325669;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Straka Jakub;19980701;19980701;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;2;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4871;12325668;Bembix rostrata;dlouhoretka obecná;Blanokøídlí;Mikát Miroslav;19930616;19930616;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4872;12325543;Symmorphus murarius;hrnèíøka zední;Blanokøídlí;Straka Jakub;19990717;19990717;;1350590;Novı Hradec Králové - Na Plachtì 2;5861;Novı Hradec Králové;-639318;-1044958;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;240;478;20101129
4873;12317421;Lestica subterranea;kutík podzemní;Blanokøídlí;Mikát Miroslav;20090615;20090615;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;MIKÁT M. (2009) Databáze M. Mikáta - Plachta III.;0;1;0;samci;;;;0;;;písèina, ruderál;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101124
4874;12316457;Andrena vaga;pískorypka potulná;Blanokøídlí;Mikát Miroslav;20040401;20040403;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;3;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4875;12316456;Andrena vaga;pískorypka potulná;Blanokøídlí;Mikát Miroslav;20040401;20040403;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;9;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4876;12316454;Andrena vaga;pískorypka potulná;Blanokøídlí;Mikát Miroslav;20030428;20030428;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;4;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4877;12316453;Andrena vaga;pískorypka potulná;Blanokøídlí;Mikát Miroslav;20030428;20030428;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;4;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4878;12316451;Andrena vaga;pískorypka potulná;Blanokøídlí;Prouza Jaroslav;20030329;20030329;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;3;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4879;12316450;Andrena vaga;pískorypka potulná;Blanokøídlí;Prouza Jaroslav;20020330;20020330;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;jedinci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;VU;;;235;120;20101123
4880;12316365;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Bogusch Petr;20010806;20010806;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samice;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;235;120;20101123
4881;12316364;Andrena hattorfiana;pískorypka chrastavcová;Blanokøídlí;Straka Jakub;19980701;19980701;;1232242;Novı Hradec Králové - Na Plachtì - parcela è. 942/151;5861;Novı Hradec Králové;-639539;-1044672;BOGUSCH P., STRAKA J., MIKÁT M. (2006) ahadloví blanokøídlí (Hymenoptera: Chrysidoidea, Vespoidea, Apoidea) of the Nature Monument Na Plachtì in Hradec Králové. Acta Musei Reginaehradecensis s.A 31. Hradec Králové.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Mikátová Blanka;1;;;Garantováno;;;;EN;;;235;120;20101123
4882;12301387;Formica picea;mravenec rašelinnı;Blanokøídlí;Bezdìèka Pavel, Bezdìèková Klára;20100401;20101031;;1341310;Ranèíøovskı Okrouhlík, PCHP;6659;Ranèíøov;-671506;-1133361;BEZDÌÈKA P., BEZDÌÈKOVÁ K. (2010) Inventarizaèní prùzkum mravencù, èmelákù, sociálních vos a sekáèù lokality Ranèíøovskı Okrouhlík.;0;15;0;hnízda;;;;0;;louka pod bıvalım rybníèkem;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Kodet Vojtìch;1;;;Garantováno;;O;;VU;;;572;462;20101115;20101115;10312
4883;12196055;Bombus maxillosus;paèmelák krátkosrstı;Blanokøídlí;Malenovskı Igor, Baòaø Petr;20090611;20091104;;1314254;EVL Nové hory;6965;Bluèina;-598005;-1177326;BAÒAØ P., MALENOVSKİ I. (2009) Zpráva o vısledcích k provedenému entomologickému prùzkumu na EVL CZ0620011 - Nové hory. Natura 2000 - implementace v Jihomoravském kraji, 2.etapa, REALIZACE PRÙZKUMÙ A INVENTARIZACÍ.;0;1;0;samice;;;;0;9.7.2009;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Jihomoravskı kraj;Èuhelová Lucie;0;;;;;O;;RE;;;318;682;20100910
4884;12190452;Leptochilus alpestris;hrnèíøka ulitová;Blanokøídlí;Baòaø Petr, Malenovskı Igor;20090425;20090818;;1312567;EVL Špice;6866;Hostìrádky;-587354;-1171074;BAÒAØ P., MALENOVSKİ I. (2009) Zpráva o vısledcích k provedenému entomologickému prùzkumu na EVL CZ0624112 - Špice. Natura 2000 - implementace v Jihomoravském kraji, 2. etapa, REALIZACE PRÙZKUMÙ A INVENTAZIRACÍ.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Jihomoravskı kraj;Èuhelová Lucie;0;;;;;;;VU;;;286;196;20100902
4885;12186245;Cerceris quadricincta;uzlatka ètyøpruhá;Blanokøídlí;Baòaø Petr, Malenovskı Igor;20090601;20091130;;1309211;EVL Bílı kopec u Èejèe;7067;Mutìnice;-573414;-1194064;MALENOVSKİ I., BAÒAØ P., HULA V. (2009) Zpráva o vısledcích k provedenému entomologickému prùzkumu na EVL CZ0623035 - Bílı kopec u Èejèe. Natura 2000 - implementace v Jihomoravském kraji, 2.etapa, REALIZACE PRÙZKUMÙ A INVENTARIZACÍ.;0;1;0;samci;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Jihomoravskı kraj;Èuhelová Lucie;0;;;;;;;CR;;;231;2089;20100830
4886;12122743;Bombus norvegicus;paèmelák norskı;Blanokøídlí;Straka Jakub;20090510;20090920;;1011554;PR Vysokı tok;6049;Branov;-784715;-1047787;STRAKA J. (2009) Inventarizaèní prùzkum blanokøídlého hmyzu (Hymenoptera) v PR Vysokı Tok.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hoffmannová Anna;1;;;Garantováno;;O;;VU;;;505;284;20100607
4887;12114117;Scolia sexmaculata;ahalka šestiskvrnná;Blanokøídlí;Bezdìèka Pavel;20070520;20071007;;1266274;PP Terasy;6971;Drslavice;-527562;-1183286;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Terasy.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;259;289;20100520
4888;12114112;Priocnemis agilis;;Blanokøídlí;Bezdìèka Pavel;20070520;20071007;;1266274;PP Terasy;6971;Drslavice;-527562;-1183286;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Terasy.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;259;289;20100520
4889;12114068;Hylaeus gibbus;maskonoska písèinná;Blanokøídlí;Bezdìèka Pavel;20070519;20071006;;1266260;PP Pøehon;6869;Chvalnov;-552918;-1168152;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní rezervace Pøehon.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;329;204;20100520
4890;12114042;Astata kashmirensis;trubèík Steckùv;Blanokøídlí;Bezdìèka Pavel;20070519;20071006;;1266255;Tìšánky;6769;Tìšánky;-548889;-1163438;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) navrené pøírodní památky Lebedov.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;264;294;20100520
4891;12114039;Hylaeus gibbus;maskonoska písèinná;Blanokøídlí;Bezdìèka Pavel;20070519;20071006;;1266255;Tìšánky;6769;Tìšánky;-548889;-1163438;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) navrené pøírodní památky Lebedov.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;264;294;20100520
4892;12114003;Ectemnius confinis;kutík hladkı;Blanokøídlí;Bezdìèka Pavel;20070519;20071006;;1266256;Cetechovice;6869;Cetechovice;-550408;-1165432;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) lokality Stránì u Cetechovic.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;310;260;20100520
4893;12114001;Tetraloniella fulvescens;stepnice obecná;Blanokøídlí;Bezdìèka Pavel;20070519;20071006;;1266256;Cetechovice;6869;Cetechovice;-550408;-1165432;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) lokality Stránì u Cetechovic.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;310;260;20100520
4894;12113941;Hylaeus gibbus;maskonoska písèinná;Blanokøídlí;Bezdìèka Pavel;20070520;20071007;;1265527;PR Vrchové;6971;Drslavice;-526829;-1182469;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní rezervace Vrchové.;0;;0;;;;;0;;;;Hylaeus gibbus;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Voèadlová Martina;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;293;433;20100520
4895;12113939;Hylaeus gibbus;maskonoska písèinná;Blanokøídlí;Bezdìèka Pavel;20070520;20071007;;1265527;PR Vrchové;6971;Drslavice;-526829;-1182469;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní rezervace Vrchové.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Voèadlová Martina;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;293;433;20100520
4896;12113938;Hylaeus gibbus;maskonoska písèinná;Blanokøídlí;Bezdìèka Pavel;20070520;20071007;;1265527;PR Vrchové;6971;Drslavice;-526829;-1182469;BEZDÌÈKA P. et al. (2007) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní rezervace Vrchové.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Voèadlová Martina;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;293;433;20100520
4897;12113855;Arachnospila opinata;hrabalka pìchavová;Blanokøídlí;Bezdìèka Pavel;20060606;20061007;;1265234;PR Rovná hora;6971;Lhotka u Hradèovic;-528373;-1181851;BEZDÌÈKA P. (2006) Inventarizaèní prùzkum blanokøídlého hmyzu (Hymenoptera) pøírodní rezervace Rovná hora.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Voèadlová Martina;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;297;335;20100520
4898;12113783;Bombus veteranus;èmelák píseènı;Blanokøídlí;Bezdìèka Pavel;20060601;20061031;;1265327;PP Prùkopa;6773;Lutonina;-503665;-1164597;BEZDÌÈKA P. (2006) Inventarizaèní prùzkum blanokøídlého hmyzu (Hymenoptera) pøírodní památky Prùkopa.;0;;0;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Voèadlová Martina;1;;;Garantováno;;O;;CR;;;404;236;20100520
4899;12113571;Tachysphex nigripennis;;Blanokøídlí;Bezdìèka Pavel;20080530;20081017;;1266293;PP Kurovickı lom;6771;Kurovice;-531089;-1158887;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Kurovickı lom.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;276;395;20100519;20180629;14397
4900;12113565;Dolichovespula norwegica;vosa norská;Blanokøídlí;Bezdìèka Pavel;20080614;20081005;;1266295;PP Jeùvka;6674;Vsetín;-494817;-1153760;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Jeùvka.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;480;234;20100519
4901;12089850;Chrysura simplex;zlatìnka skalní;Blanokøídlí;Netušil Alois;19780618;19780618;;1001640;PR Radotínské údolí;6051;Zadní Kopanina;-751783;-1051713;NETUŠIL A. (1978) Zpráva o provádìní prùzkumu zlatìnek (Chrysidae) na území CHKO Èeskı kras v roce 1978.;0;3;0;jedinci;;;;0;1 samec, 2 samice, nad skalní sutí vlevo od cesty;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Veselı Jaroslav;1;;;Garantováno;;;;VU;;;298;1126;20100415
4902;12028644;Liometopum microcephalum;mravenec luní;Blanokøídlí;Šebek Pavel;20090925;20091025;;1261596;Mikulèice - Valy;7168;Mikulèice;-568094;-1207283;ŠEBEK P. (2009) Vlastní terénní nálezy z lokality Milkuèice-Valy 2009.;0;2;0;hnízda;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Šebek Pavel;0;;;;;;;VU;;;160;0;20100329
4903;12008324;Ectemnius guttatus;kutík osténkatı;Blanokøídlí;Bezdìèka Pavel;20080614;20081005;;1266295;PP Jeùvka;6674;Vsetín;-494817;-1153760;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Jeùvka.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;480;234;20100315
4904;12008292;Myrmica lobicornis;;Blanokøídlí;Bezdìèka Pavel;20080614;20081005;;1266295;PP Jeùvka;6674;Vsetín;-494817;-1153760;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Jeùvka.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;CR;;;480;234;20100315
4905;12008270;Antepipona orbitalis;hrnèíøka trnoštítá;Blanokøídlí;Bezdìèka Pavel;20080530;20081017;;1266293;PP Kurovickı lom;6771;Kurovice;-531089;-1158887;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Kurovickı lom.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;EN;;;276;395;20100315
4906;12008261;Ectemnius lituratus;kutík zdobenı;Blanokøídlí;Bezdìèka Pavel;20080530;20081017;;1266293;PP Kurovickı lom;6771;Kurovice;-531089;-1158887;BEZDÌÈKA P. et al. (2008) Inventarizaèní prùzkum ahadlového blanokøídlého hmyzu (Hymenoptera aculeata) pøírodní památky Kurovickı lom.;0;;0;;;;;0;;;;;Inventarizace MZCHÚ;Nálezová data ochrany pøírody;Zlín Praktikant;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;276;395;20100315
